date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-07-17,174481,63245,15654,18577,NA,0,0,0,0,77896513,9836417,14437492,2813828,109574308,12276660,23008420,4608020
2021-07-18,135764,41596,11458,11249,impfzentren,1105650,0,0,0,78032277,9878013,14448950,2825077,110679958,12276660,23008420,4608020
2021-07-19,296789,50707,19799,14240,NA,0,0,0,0,78329066,9928720,14468749,2839317,110679958,12276660,23008420,4608020
2021-07-20,521676,48576,21931,14320,betriebe,2106294,0,0,1765,78850742,9977296,14490680,2853637,112786252,12276660,23008420,4609785
2021-07-20,521676,48576,21931,14320,arztpraxen,2106294,0,45750,1765,79372418,10025872,14512611,2867957,114892546,12276660,23054170,4611550
2021-07-21,672580,46126,22788,13883,impfzentren,0,0,0,12000,80044998,10071998,14535399,2881840,114892546,12276660,23054170,4623550
2021-07-22,545482,43454,18845,13581,impfzentren,0,93600,0,0,80590480,10115452,14554244,2895421,114892546,12370260,23054170,4623550
2021-07-23,490678,42334,18554,18328,NA,0,0,0,0,81081158,10157786,14572798,2913749,114892546,12370260,23054170,4623550
2021-07-24,153821,37497,7742,11981,NA,0,0,0,0,81234979,10195283,14580540,2925730,114892546,12370260,23054170,4623550
2021-07-25,83879,31451,3278,5751,impfzentren,1105650,0,0,0,81318858,10226734,14583818,2931481,115998196,12370260,23054170,4623550
2021-07-26,274134,39814,12342,11078,impfzentren,0,888300,0,0,81592992,10266548,14596160,2942559,115998196,13258560,23054170,4623550
2021-07-27,474835,42287,19877,12869,betriebe,1734324,0,0,28660,82067827,10308835,14616037,2955428,117732520,13258560,23054170,4652210
2021-07-27,474835,42287,19877,12869,arztpraxen,1734324,0,38160,28660,82542662,10351122,14635914,2968297,119466844,13258560,23092330,4680870
2021-07-27,474835,42287,19877,12869,impfzentren,0,0,0,28660,83017497,10393409,14655791,2981166,119466844,13258560,23092330,4709530
2021-07-28,602515,46969,23337,13729,impfzentren,0,951600,0,0,83620012,10440378,14679128,2994895,119466844,14210160,23092330,4709530
2021-07-29,497960,43471,19790,14715,NA,0,0,0,0,84117972,10483849,14698918,3009610,119466844,14210160,23092330,4709530
2021-07-30,417285,45272,17163,16096,NA,0,0,0,0,84535257,10529121,14716081,3025706,119466844,14210160,23092330,4709530
2021-07-31,140329,35864,6018,12487,NA,0,0,0,0,84675586,10564985,14722099,3038193,119466844,14210160,23092330,4709530
2021-08-01,83463,25070,2316,5874,impfzentren,883350,0,0,0,84759049,10590055,14724415,3044067,120350194,14210160,23092330,4709530
2021-08-02,238540,33393,9125,11255,impfzentren,0,560400,0,0,84997589,10623448,14733540,3055322,120350194,14770560,23092330,4709530
2021-08-03,396109,38368,11935,13185,betriebe,1437024,0,0,62645,85393698,10661816,14745475,3068507,121787218,14770560,23092330,4772175
2021-08-03,396109,38368,11935,13185,arztpraxen,1437024,0,27140,62645,85789807,10700184,14757410,3081692,123224242,14770560,23119470,4834820
2021-08-04,509143,36307,11258,12788,NA,0,0,0,0,86298950,10736491,14768668,3094480,123224242,14770560,23119470,4834820
2021-08-05,453129,39736,7943,14353,NA,0,0,0,0,86752079,10776227,14776611,3108833,123224242,14770560,23119470,4834820
2021-08-06,380252,35836,7301,15197,NA,0,0,0,0,87132331,10812063,14783912,3124030,123224242,14770560,23119470,4834820
2021-08-07,137803,31837,1543,12964,NA,0,0,0,0,87270134,10843900,14785455,3136994,123224242,14770560,23119470,4834820
2021-08-08,89273,21755,920,3991,impfzentren,877500,0,0,0,87359407,10865655,14786375,3140985,124101742,14770560,23119470,4834820
2021-08-09,237090,41475,5327,8967,impfzentren,0,410400,0,0,87596497,10907130,14791702,3149952,124101742,15180960,23119470,4834820
2021-08-10,365123,42653,7864,11244,betriebe,1185894,0,0,42615,87961620,10949783,14799566,3161196,125287636,15180960,23119470,4877435
2021-08-10,365123,42653,7864,11244,arztpraxen,1185894,0,24330,42615,88326743,10992436,14807430,3172440,126473530,15180960,23143800,4920050
2021-08-11,466562,47018,9690,15695,NA,0,0,0,0,88793305,11039454,14817120,3188135,126473530,15180960,23143800,4920050
2021-08-12,405707,38351,6980,18675,NA,0,0,0,0,89199012,11077805,14824100,3206810,126473530,15180960,23143800,4920050
2021-08-13,354047,41152,6524,19547,NA,0,0,0,0,89553059,11118957,14830624,3226357,126473530,15180960,23143800,4920050
2021-08-14,145111,31747,1371,15265,NA,0,0,0,0,89698170,11150704,14831995,3241622,126473530,15180960,23143800,4920050
2021-08-15,88539,21161,685,7407,impfzentren,508950,0,0,0,89786709,11171865,14832680,3249029,126982480,15180960,23143800,4920050
2021-08-16,214028,33116,2835,13588,arztpraxen,12624,0,0,0,90000737,11204981,14835515,3262617,126995104,15180960,23143800,4920050
2021-08-16,214028,33116,2835,13588,impfzentren,0,87600,0,0,90214765,11238097,14838350,3276205,126995104,15268560,23143800,4920050
2021-08-17,307245,29534,5749,15210,betriebe,881214,0,0,51480,90522010,11267631,14844099,3291415,127876318,15268560,23143800,4971530
2021-08-17,307245,29534,5749,15210,arztpraxen,881214,0,16160,51480,90829255,11297165,14849848,3306625,128757532,15268560,23159960,5023010
2021-08-17,307245,29534,5749,15210,impfzentren,0,0,0,51480,91136500,11326699,14855597,3321835,128757532,15268560,23159960,5074490
2021-08-18,364897,30015,6042,17979,NA,0,0,0,0,91501397,11356714,14861639,3339814,128757532,15268560,23159960,5074490
2021-08-19,281534,26012,4523,17788,NA,0,0,0,0,91782931,11382726,14866162,3357602,128757532,15268560,23159960,5074490
2021-08-20,286573,23514,5163,20824,impfzentren,0,0,-2437600,-73400,92069504,11406240,14871325,3378426,128757532,15268560,20722360,5001090
2021-08-21,117476,20711,722,13401,NA,0,0,0,0,92186980,11426951,14872047,3391827,128757532,15268560,20722360,5001090
2021-08-22,70090,15236,273,5441,impfzentren,421200,0,0,0,92257070,11442187,14872320,3397268,129178732,15268560,20722360,5001090
2021-08-23,182902,28549,3593,12871,NA,0,0,0,0,92439972,11470736,14875913,3410139,129178732,15268560,20722360,5001090
2021-08-24,243828,25172,3853,14330,NA,0,0,0,0,92683800,11495908,14879766,3424469,129178732,15268560,20722360,5001090
2021-08-25,281145,23594,3719,15782,NA,0,0,0,0,92964945,11519502,14883485,3440251,129178732,15268560,20722360,5001090
