country,indicator,date,value
Estonia,Daily hospital occupancy,2020-03-21,25
Estonia,Daily hospital occupancy,2020-03-22,28
Estonia,Daily hospital occupancy,2020-03-23,36
Estonia,Daily hospital occupancy,2020-03-24,40
Estonia,Daily hospital occupancy,2020-03-25,47
Estonia,Daily hospital occupancy,2020-03-26,52
Estonia,Daily hospital occupancy,2020-03-27,59
Estonia,Daily hospital occupancy,2020-03-28,72
Estonia,Daily hospital occupancy,2020-03-29,88
Estonia,Daily hospital occupancy,2020-03-30,95
Estonia,Daily hospital occupancy,2020-03-31,102
Estonia,Daily hospital occupancy,2020-04-01,93
Estonia,Daily hospital occupancy,2020-04-02,97
Estonia,Daily hospital occupancy,2020-04-03,118
Estonia,Daily hospital occupancy,2020-04-04,134
Estonia,Daily hospital occupancy,2020-04-05,135
Estonia,Daily hospital occupancy,2020-04-06,132
Estonia,Daily hospital occupancy,2020-04-07,140
Estonia,Daily hospital occupancy,2020-04-08,130
Estonia,Daily hospital occupancy,2020-04-09,136
Estonia,Daily hospital occupancy,2020-04-10,143
Estonia,Daily hospital occupancy,2020-04-11,150
Estonia,Daily hospital occupancy,2020-04-12,153
Estonia,Daily hospital occupancy,2020-04-13,147
Estonia,Daily hospital occupancy,2020-04-14,144
Estonia,Daily hospital occupancy,2020-04-15,132
Estonia,Daily hospital occupancy,2020-04-16,125
Estonia,Daily hospital occupancy,2020-04-17,118
Estonia,Daily hospital occupancy,2020-04-18,123
Estonia,Daily hospital occupancy,2020-04-19,124
Estonia,Daily hospital occupancy,2020-04-20,121
Estonia,Daily hospital occupancy,2020-04-21,109
Estonia,Daily hospital occupancy,2020-04-22,109
Estonia,Daily hospital occupancy,2020-04-23,107
Estonia,Daily hospital occupancy,2020-04-24,98
Estonia,Daily hospital occupancy,2020-04-25,95
Estonia,Daily hospital occupancy,2020-04-26,94
Estonia,Daily hospital occupancy,2020-04-27,87
Estonia,Daily hospital occupancy,2020-04-28,84
Estonia,Daily hospital occupancy,2020-04-29,74
Estonia,Daily hospital occupancy,2020-04-30,69
Estonia,Daily hospital occupancy,2020-05-01,72
Estonia,Daily hospital occupancy,2020-05-02,74
Estonia,Daily hospital occupancy,2020-05-03,74
Estonia,Daily hospital occupancy,2020-05-04,66
Estonia,Daily hospital occupancy,2020-05-05,63
Estonia,Daily hospital occupancy,2020-05-06,56
Estonia,Daily hospital occupancy,2020-05-07,53
Estonia,Daily hospital occupancy,2020-05-08,46
Estonia,Daily hospital occupancy,2020-05-09,47
Estonia,Daily hospital occupancy,2020-05-10,46
Estonia,Daily hospital occupancy,2020-05-11,45
Estonia,Daily hospital occupancy,2020-05-12,44
Estonia,Daily hospital occupancy,2020-05-13,41
Estonia,Daily hospital occupancy,2020-05-14,41
Estonia,Daily hospital occupancy,2020-05-15,39
Estonia,Daily hospital occupancy,2020-05-16,41
Estonia,Daily hospital occupancy,2020-05-17,42
Estonia,Daily hospital occupancy,2020-05-18,41
Estonia,Daily hospital occupancy,2020-05-19,38
Estonia,Daily hospital occupancy,2020-05-20,38
Estonia,Daily hospital occupancy,2020-05-21,37
Estonia,Daily hospital occupancy,2020-05-22,38
Estonia,Daily hospital occupancy,2020-05-23,40
Estonia,Daily hospital occupancy,2020-05-24,40
Estonia,Daily hospital occupancy,2020-05-25,37
Estonia,Daily hospital occupancy,2020-05-26,31
Estonia,Daily hospital occupancy,2020-05-27,31
Estonia,Daily hospital occupancy,2020-05-28,33
Estonia,Daily hospital occupancy,2020-05-29,27
Estonia,Daily hospital occupancy,2020-05-30,28
Estonia,Daily hospital occupancy,2020-05-31,27
Estonia,Daily hospital occupancy,2020-06-01,22
Estonia,Daily hospital occupancy,2020-06-02,21
Estonia,Daily hospital occupancy,2020-06-03,21
Estonia,Daily hospital occupancy,2020-06-04,17
Estonia,Daily hospital occupancy,2020-06-05,14
Estonia,Daily hospital occupancy,2020-06-06,14
Estonia,Daily hospital occupancy,2020-06-07,15
Estonia,Daily hospital occupancy,2020-06-08,15
Estonia,Daily hospital occupancy,2020-06-09,16
Estonia,Daily hospital occupancy,2020-06-10,15
Estonia,Daily hospital occupancy,2020-06-11,15
Estonia,Daily hospital occupancy,2020-06-12,15
Estonia,Daily hospital occupancy,2020-06-13,15
Estonia,Daily hospital occupancy,2020-06-14,15
Estonia,Daily hospital occupancy,2020-06-15,13
Estonia,Daily hospital occupancy,2020-06-16,11
Estonia,Daily hospital occupancy,2020-06-17,12
Estonia,Daily hospital occupancy,2020-06-18,9
Estonia,Daily hospital occupancy,2020-06-19,7
Estonia,Daily hospital occupancy,2020-06-20,7
Estonia,Daily hospital occupancy,2020-06-21,5
Estonia,Daily hospital occupancy,2020-06-22,5
Estonia,Daily hospital occupancy,2020-06-23,5
Estonia,Daily hospital occupancy,2020-06-24,6
Estonia,Daily hospital occupancy,2020-06-25,4
Estonia,Daily hospital occupancy,2020-06-26,3
Estonia,Daily hospital occupancy,2020-06-27,3
Estonia,Daily hospital occupancy,2020-06-28,4
Estonia,Daily hospital occupancy,2020-06-29,3
Estonia,Daily hospital occupancy,2020-06-30,3
Estonia,Daily hospital occupancy,2020-07-01,2
Estonia,Daily hospital occupancy,2020-07-02,1
Estonia,Daily hospital occupancy,2020-07-03,2
Estonia,Daily hospital occupancy,2020-07-04,2
Estonia,Daily hospital occupancy,2020-07-05,2
Estonia,Daily hospital occupancy,2020-07-06,2
Estonia,Daily hospital occupancy,2020-07-07,2
Estonia,Daily hospital occupancy,2020-07-08,2
Estonia,Daily hospital occupancy,2020-07-09,4
Estonia,Daily hospital occupancy,2020-07-10,4
Estonia,Daily hospital occupancy,2020-07-11,4
Estonia,Daily hospital occupancy,2020-07-12,4
Estonia,Daily hospital occupancy,2020-07-13,4
Estonia,Daily hospital occupancy,2020-07-14,4
Estonia,Daily hospital occupancy,2020-07-15,4
Estonia,Daily hospital occupancy,2020-07-16,4
Estonia,Daily hospital occupancy,2020-07-17,4
Estonia,Daily hospital occupancy,2020-07-18,4
Estonia,Daily hospital occupancy,2020-07-19,4
Estonia,Daily hospital occupancy,2020-07-20,4
Estonia,Daily hospital occupancy,2020-07-21,4
Estonia,Daily hospital occupancy,2020-07-22,3
Estonia,Daily hospital occupancy,2020-07-23,3
Estonia,Daily hospital occupancy,2020-07-24,3
Estonia,Daily hospital occupancy,2020-07-25,3
Estonia,Daily hospital occupancy,2020-07-26,3
Estonia,Daily hospital occupancy,2020-07-27,3
Estonia,Daily hospital occupancy,2020-07-28,3
Estonia,Daily hospital occupancy,2020-07-29,4
Estonia,Daily hospital occupancy,2020-07-30,4
Estonia,Daily hospital occupancy,2020-07-31,4
Estonia,Daily hospital occupancy,2020-08-01,5
Estonia,Daily hospital occupancy,2020-08-02,5
Estonia,Daily hospital occupancy,2020-08-03,8
Estonia,Daily hospital occupancy,2020-08-04,9
Estonia,Daily hospital occupancy,2020-08-05,9
Estonia,Daily hospital occupancy,2020-08-06,9
Estonia,Daily hospital occupancy,2020-08-07,8
Estonia,Daily hospital occupancy,2020-08-08,8
Estonia,Daily hospital occupancy,2020-08-09,8
Estonia,Daily hospital occupancy,2020-08-10,9
Estonia,Daily hospital occupancy,2020-08-11,9
Estonia,Daily hospital occupancy,2020-08-12,8
Estonia,Daily hospital occupancy,2020-08-13,8
Estonia,Daily hospital occupancy,2020-08-14,8
Estonia,Daily hospital occupancy,2020-08-15,7
Estonia,Daily hospital occupancy,2020-08-16,6
Estonia,Daily hospital occupancy,2020-08-17,7
Estonia,Daily hospital occupancy,2020-08-18,7
Estonia,Daily hospital occupancy,2020-08-19,10
Estonia,Daily hospital occupancy,2020-08-20,10
Estonia,Daily hospital occupancy,2020-08-21,11
Estonia,Daily hospital occupancy,2020-08-22,9
Estonia,Daily hospital occupancy,2020-08-23,12
Estonia,Daily hospital occupancy,2020-08-24,11
Estonia,Daily hospital occupancy,2020-08-25,10
Estonia,Daily hospital occupancy,2020-08-26,10
Estonia,Daily hospital occupancy,2020-08-27,12
Estonia,Daily hospital occupancy,2020-08-28,9
Estonia,Daily hospital occupancy,2020-08-29,9
Estonia,Daily hospital occupancy,2020-08-30,9
Estonia,Daily hospital occupancy,2020-08-31,9
Estonia,Daily hospital occupancy,2020-09-01,8
Estonia,Daily hospital occupancy,2020-09-02,10
Estonia,Daily hospital occupancy,2020-09-03,9
Estonia,Daily hospital occupancy,2020-09-04,7
Estonia,Daily hospital occupancy,2020-09-05,7
Estonia,Daily hospital occupancy,2020-09-06,7
Estonia,Daily hospital occupancy,2020-09-07,7
Estonia,Daily hospital occupancy,2020-09-08,7
Estonia,Daily hospital occupancy,2020-09-09,9
Estonia,Daily hospital occupancy,2020-09-10,13
Estonia,Daily hospital occupancy,2020-09-11,14
Estonia,Daily hospital occupancy,2020-09-12,14
Estonia,Daily hospital occupancy,2020-09-13,16
Estonia,Daily hospital occupancy,2020-09-14,19
Estonia,Daily hospital occupancy,2020-09-15,19
Estonia,Daily hospital occupancy,2020-09-16,19
Estonia,Daily hospital occupancy,2020-09-17,22
Estonia,Daily hospital occupancy,2020-09-18,20
Estonia,Daily hospital occupancy,2020-09-19,22
Estonia,Daily hospital occupancy,2020-09-20,22
Estonia,Daily hospital occupancy,2020-09-21,32
Estonia,Daily hospital occupancy,2020-09-22,29
Estonia,Daily hospital occupancy,2020-09-23,32
Estonia,Daily hospital occupancy,2020-09-24,30
Estonia,Daily hospital occupancy,2020-09-25,30
Estonia,Daily hospital occupancy,2020-09-26,30
Estonia,Daily hospital occupancy,2020-09-27,32
Estonia,Daily hospital occupancy,2020-09-28,36
Estonia,Daily hospital occupancy,2020-09-29,35
Estonia,Daily hospital occupancy,2020-09-30,37
Estonia,Daily hospital occupancy,2020-10-01,37
Estonia,Daily hospital occupancy,2020-10-02,37
Estonia,Daily hospital occupancy,2020-10-03,41
Estonia,Daily hospital occupancy,2020-10-04,41
Estonia,Daily hospital occupancy,2020-10-05,40
Estonia,Daily hospital occupancy,2020-10-06,39
Estonia,Daily hospital occupancy,2020-10-07,45
Estonia,Daily hospital occupancy,2020-10-08,36
Estonia,Daily hospital occupancy,2020-10-09,30
Estonia,Daily hospital occupancy,2020-10-10,31
Estonia,Daily hospital occupancy,2020-10-11,32
Estonia,Daily hospital occupancy,2020-10-12,32
Estonia,Daily hospital occupancy,2020-10-13,34
Estonia,Daily hospital occupancy,2020-10-14,36
Estonia,Daily hospital occupancy,2020-10-15,37
Estonia,Daily hospital occupancy,2020-10-16,33
Estonia,Daily hospital occupancy,2020-10-17,33
Estonia,Daily hospital occupancy,2020-10-18,36
Estonia,Daily hospital occupancy,2020-10-19,30
Estonia,Daily hospital occupancy,2020-10-20,29
Estonia,Daily hospital occupancy,2020-10-21,33
Estonia,Daily hospital occupancy,2020-10-22,29
Estonia,Daily hospital occupancy,2020-10-23,28
Estonia,Daily hospital occupancy,2020-10-24,29
Estonia,Daily hospital occupancy,2020-10-25,30
Estonia,Daily hospital occupancy,2020-10-26,36
Estonia,Daily hospital occupancy,2020-10-27,33
Estonia,Daily hospital occupancy,2020-10-28,35
Estonia,Daily hospital occupancy,2020-10-29,40
Estonia,Daily hospital occupancy,2020-10-30,42
Estonia,Daily hospital occupancy,2020-10-31,43
Estonia,Daily hospital occupancy,2020-11-01,47
Estonia,Daily hospital occupancy,2020-11-02,46
Estonia,Daily hospital occupancy,2020-11-03,46
Estonia,Daily hospital occupancy,2020-11-04,56
Estonia,Daily hospital occupancy,2020-11-05,57
Estonia,Daily hospital occupancy,2020-11-06,54
Estonia,Daily hospital occupancy,2020-11-07,63
Estonia,Daily hospital occupancy,2020-11-08,66
Estonia,Daily hospital occupancy,2020-11-09,68
Estonia,Daily hospital occupancy,2020-11-10,69
Estonia,Daily hospital occupancy,2020-11-11,79
Estonia,Daily hospital occupancy,2020-11-12,84
Estonia,Daily hospital occupancy,2020-11-13,84
Estonia,Daily hospital occupancy,2020-11-14,95
Estonia,Daily hospital occupancy,2020-11-15,94
Estonia,Daily hospital occupancy,2020-11-16,99
Estonia,Daily hospital occupancy,2020-11-17,112
Estonia,Daily hospital occupancy,2020-11-18,126
Estonia,Daily hospital occupancy,2020-11-19,134
Estonia,Daily hospital occupancy,2020-11-20,157
Estonia,Daily hospital occupancy,2020-11-21,159
Estonia,Daily hospital occupancy,2020-11-22,169
Estonia,Daily hospital occupancy,2020-11-23,167
Estonia,Daily hospital occupancy,2020-11-24,178
Estonia,Daily hospital occupancy,2020-11-25,195
Estonia,Daily hospital occupancy,2020-11-26,199
Estonia,Daily hospital occupancy,2020-11-27,199
Estonia,Daily hospital occupancy,2020-11-28,206
Estonia,Daily hospital occupancy,2020-11-29,219
Estonia,Daily hospital occupancy,2020-11-30,215
Estonia,Daily hospital occupancy,2020-12-01,220
Estonia,Daily hospital occupancy,2020-12-02,226
Estonia,Daily hospital occupancy,2020-12-03,225
Estonia,Daily hospital occupancy,2020-12-04,242
Estonia,Daily hospital occupancy,2020-12-05,259
Estonia,Daily hospital occupancy,2020-12-06,272
Estonia,Daily hospital occupancy,2020-12-07,263
Estonia,Daily hospital occupancy,2020-12-08,265
Estonia,Daily hospital occupancy,2020-12-09,258
Estonia,Daily hospital occupancy,2020-12-10,279
Estonia,Daily hospital occupancy,2020-12-11,278
Estonia,Daily hospital occupancy,2020-12-12,291
Estonia,Daily hospital occupancy,2020-12-13,312
Estonia,Daily hospital occupancy,2020-12-14,323
Estonia,Daily hospital occupancy,2020-12-15,331
Estonia,Daily hospital occupancy,2020-12-16,336
Estonia,Daily hospital occupancy,2020-12-17,336
Estonia,Daily hospital occupancy,2020-12-18,339
Estonia,Daily hospital occupancy,2020-12-19,354
Estonia,Daily hospital occupancy,2020-12-20,390
Estonia,Daily hospital occupancy,2020-12-21,376
Estonia,Daily hospital occupancy,2020-12-22,390
Estonia,Daily hospital occupancy,2020-12-23,384
Estonia,Daily hospital occupancy,2020-12-24,402
Estonia,Daily hospital occupancy,2020-12-25,428
Estonia,Daily hospital occupancy,2020-12-26,433
Estonia,Daily hospital occupancy,2020-12-27,450
Estonia,Daily hospital occupancy,2020-12-28,432
Estonia,Daily hospital occupancy,2020-12-29,431
Estonia,Daily hospital occupancy,2020-12-30,409
Estonia,Daily hospital occupancy,2020-12-31,390
Estonia,Daily hospital occupancy,2021-01-01,406
Estonia,Daily hospital occupancy,2021-01-02,409
Estonia,Daily hospital occupancy,2021-01-03,434
Estonia,Daily hospital occupancy,2021-01-04,403
Estonia,Daily hospital occupancy,2021-01-05,410
Estonia,Daily hospital occupancy,2021-01-06,403
Estonia,Daily hospital occupancy,2021-01-07,412
Estonia,Daily hospital occupancy,2021-01-08,403
Estonia,Daily hospital occupancy,2021-01-09,406
Estonia,Daily hospital occupancy,2021-01-10,421
Estonia,Daily hospital occupancy,2021-01-11,417
Estonia,Daily hospital occupancy,2021-01-12,420
Estonia,Daily hospital occupancy,2021-01-13,402
Estonia,Daily hospital occupancy,2021-01-14,401
Estonia,Daily hospital occupancy,2021-01-15,394
Estonia,Daily hospital occupancy,2021-01-16,409
Estonia,Daily hospital occupancy,2021-01-17,436
Estonia,Daily hospital occupancy,2021-01-18,436
Estonia,Daily hospital occupancy,2021-01-19,415
Estonia,Daily hospital occupancy,2021-01-20,409
Estonia,Daily hospital occupancy,2021-01-21,418
Estonia,Daily hospital occupancy,2021-01-22,413
Estonia,Daily hospital occupancy,2021-01-23,431
Estonia,Daily hospital occupancy,2021-01-24,436
Estonia,Daily hospital occupancy,2021-01-25,431
Estonia,Daily hospital occupancy,2021-01-26,415
Estonia,Daily hospital occupancy,2021-01-27,409
Estonia,Daily hospital occupancy,2021-01-28,431
Estonia,Daily hospital occupancy,2021-01-29,431
Estonia,Daily hospital occupancy,2021-01-30,442
Estonia,Daily hospital occupancy,2021-01-31,448
Estonia,Daily hospital occupancy,2021-02-01,445
Estonia,Daily hospital occupancy,2021-02-02,446
Estonia,Daily hospital occupancy,2021-02-03,458
Estonia,Daily hospital occupancy,2021-02-04,469
Estonia,Daily hospital occupancy,2021-02-05,464
Estonia,Daily hospital occupancy,2021-02-06,468
Estonia,Daily hospital occupancy,2021-02-07,478
Estonia,Daily hospital occupancy,2021-02-08,476
Estonia,Daily hospital occupancy,2021-02-09,468
Estonia,Daily hospital occupancy,2021-02-10,478
Estonia,Daily hospital occupancy,2021-02-11,462
Estonia,Daily hospital occupancy,2021-02-12,466
Estonia,Daily hospital occupancy,2021-02-13,490
Estonia,Daily hospital occupancy,2021-02-14,501
Estonia,Daily hospital occupancy,2021-02-15,502
Estonia,Daily hospital occupancy,2021-02-16,510
Estonia,Daily hospital occupancy,2021-02-17,498
Estonia,Daily hospital occupancy,2021-02-18,503
Estonia,Daily hospital occupancy,2021-02-19,492
Estonia,Daily hospital occupancy,2021-02-20,502
Estonia,Daily hospital occupancy,2021-02-21,520
Estonia,Daily hospital occupancy,2021-02-22,492
Estonia,Daily hospital occupancy,2021-02-23,469
Estonia,Daily hospital occupancy,2021-02-24,498
Estonia,Daily hospital occupancy,2021-02-25,504
Estonia,Daily hospital occupancy,2021-02-26,509
Estonia,Daily hospital occupancy,2021-02-27,523
Estonia,Daily hospital occupancy,2021-02-28,563
Estonia,Daily ICU occupancy,2020-02-26,0
Estonia,Daily ICU occupancy,2020-02-27,0
Estonia,Daily ICU occupancy,2020-02-28,0
Estonia,Daily ICU occupancy,2020-02-29,0
Estonia,Daily ICU occupancy,2020-03-01,0
Estonia,Daily ICU occupancy,2020-03-02,0
Estonia,Daily ICU occupancy,2020-03-03,0
Estonia,Daily ICU occupancy,2020-03-04,0
Estonia,Daily ICU occupancy,2020-03-05,0
Estonia,Daily ICU occupancy,2020-03-06,0
Estonia,Daily ICU occupancy,2020-03-07,0
Estonia,Daily ICU occupancy,2020-03-08,0
Estonia,Daily ICU occupancy,2020-03-09,0
Estonia,Daily ICU occupancy,2020-03-10,0
Estonia,Daily ICU occupancy,2020-03-11,0
Estonia,Daily ICU occupancy,2020-03-12,0
Estonia,Daily ICU occupancy,2020-03-13,0
Estonia,Daily ICU occupancy,2020-03-14,0
Estonia,Daily ICU occupancy,2020-03-15,0
Estonia,Daily ICU occupancy,2020-03-16,0
Estonia,Daily ICU occupancy,2020-03-17,0
Estonia,Daily ICU occupancy,2020-03-18,0
Estonia,Daily ICU occupancy,2020-03-19,0
Estonia,Daily ICU occupancy,2020-03-20,2
Estonia,Daily ICU occupancy,2020-03-21,4
Estonia,Daily ICU occupancy,2020-03-22,6
Estonia,Daily ICU occupancy,2020-03-23,7
Estonia,Daily ICU occupancy,2020-03-24,7
Estonia,Daily ICU occupancy,2020-03-25,7
Estonia,Daily ICU occupancy,2020-03-26,7
Estonia,Daily ICU occupancy,2020-03-27,10
Estonia,Daily ICU occupancy,2020-03-28,10
Estonia,Daily ICU occupancy,2020-03-29,13
Estonia,Daily ICU occupancy,2020-03-30,13
Estonia,Daily ICU occupancy,2020-03-31,15
Estonia,Daily ICU occupancy,2020-04-01,16
Estonia,Daily ICU occupancy,2020-04-02,16
Estonia,Daily ICU occupancy,2020-04-03,20
Estonia,Daily ICU occupancy,2020-04-04,17
Estonia,Daily ICU occupancy,2020-04-05,14
Estonia,Daily ICU occupancy,2020-04-06,12
Estonia,Daily ICU occupancy,2020-04-07,11
Estonia,Daily ICU occupancy,2020-04-08,9
Estonia,Daily ICU occupancy,2020-04-09,9
Estonia,Daily ICU occupancy,2020-04-10,11
Estonia,Daily ICU occupancy,2020-04-11,11
Estonia,Daily ICU occupancy,2020-04-12,9
Estonia,Daily ICU occupancy,2020-04-13,11
Estonia,Daily ICU occupancy,2020-04-14,10
Estonia,Daily ICU occupancy,2020-04-15,10
Estonia,Daily ICU occupancy,2020-04-16,11
Estonia,Daily ICU occupancy,2020-04-17,11
Estonia,Daily ICU occupancy,2020-04-18,10
Estonia,Daily ICU occupancy,2020-04-19,14
Estonia,Daily ICU occupancy,2020-04-20,14
Estonia,Daily ICU occupancy,2020-04-21,13
Estonia,Daily ICU occupancy,2020-04-22,12
Estonia,Daily ICU occupancy,2020-04-23,11
Estonia,Daily ICU occupancy,2020-04-24,10
Estonia,Daily ICU occupancy,2020-04-25,11
Estonia,Daily ICU occupancy,2020-04-26,11
Estonia,Daily ICU occupancy,2020-04-27,12
Estonia,Daily ICU occupancy,2020-04-28,13
Estonia,Daily ICU occupancy,2020-04-29,12
Estonia,Daily ICU occupancy,2020-04-30,9
Estonia,Daily ICU occupancy,2020-05-01,9
Estonia,Daily ICU occupancy,2020-05-02,9
Estonia,Daily ICU occupancy,2020-05-03,9
Estonia,Daily ICU occupancy,2020-05-04,10
Estonia,Daily ICU occupancy,2020-05-05,10
Estonia,Daily ICU occupancy,2020-05-06,8
Estonia,Daily ICU occupancy,2020-05-07,7
Estonia,Daily ICU occupancy,2020-05-08,6
Estonia,Daily ICU occupancy,2020-05-09,6
Estonia,Daily ICU occupancy,2020-05-10,6
Estonia,Daily ICU occupancy,2020-05-11,6
Estonia,Daily ICU occupancy,2020-05-12,6
Estonia,Daily ICU occupancy,2020-05-13,6
Estonia,Daily ICU occupancy,2020-05-14,6
Estonia,Daily ICU occupancy,2020-05-15,6
Estonia,Daily ICU occupancy,2020-05-16,6
Estonia,Daily ICU occupancy,2020-05-17,6
Estonia,Daily ICU occupancy,2020-05-18,7
Estonia,Daily ICU occupancy,2020-05-19,5
Estonia,Daily ICU occupancy,2020-05-20,5
Estonia,Daily ICU occupancy,2020-05-21,4
Estonia,Daily ICU occupancy,2020-05-22,4
Estonia,Daily ICU occupancy,2020-05-23,4
Estonia,Daily ICU occupancy,2020-05-24,5
Estonia,Daily ICU occupancy,2020-05-25,5
Estonia,Daily ICU occupancy,2020-05-26,1
Estonia,Daily ICU occupancy,2020-05-27,1
Estonia,Daily ICU occupancy,2020-05-28,1
Estonia,Daily ICU occupancy,2020-05-29,2
Estonia,Daily ICU occupancy,2020-05-30,2
Estonia,Daily ICU occupancy,2020-05-31,2
Estonia,Daily ICU occupancy,2020-06-01,2
Estonia,Daily ICU occupancy,2020-06-02,1
Estonia,Daily ICU occupancy,2020-06-03,1
Estonia,Daily ICU occupancy,2020-06-04,1
Estonia,Daily ICU occupancy,2020-06-05,0
Estonia,Daily ICU occupancy,2020-06-06,0
Estonia,Daily ICU occupancy,2020-06-07,0
Estonia,Daily ICU occupancy,2020-06-08,0
Estonia,Daily ICU occupancy,2020-06-09,0
Estonia,Daily ICU occupancy,2020-06-10,0
Estonia,Daily ICU occupancy,2020-06-11,0
Estonia,Daily ICU occupancy,2020-06-12,0
Estonia,Daily ICU occupancy,2020-06-13,1
Estonia,Daily ICU occupancy,2020-06-14,1
Estonia,Daily ICU occupancy,2020-06-15,1
Estonia,Daily ICU occupancy,2020-06-16,1
Estonia,Daily ICU occupancy,2020-06-17,1
Estonia,Daily ICU occupancy,2020-06-18,1
Estonia,Daily ICU occupancy,2020-06-19,1
Estonia,Daily ICU occupancy,2020-06-20,1
Estonia,Daily ICU occupancy,2020-06-21,1
Estonia,Daily ICU occupancy,2020-06-22,1
Estonia,Daily ICU occupancy,2020-06-23,1
Estonia,Daily ICU occupancy,2020-06-24,2
Estonia,Daily ICU occupancy,2020-06-25,1
Estonia,Daily ICU occupancy,2020-06-26,1
Estonia,Daily ICU occupancy,2020-06-27,1
Estonia,Daily ICU occupancy,2020-06-28,1
Estonia,Daily ICU occupancy,2020-06-29,1
Estonia,Daily ICU occupancy,2020-06-30,1
Estonia,Daily ICU occupancy,2020-07-01,1
Estonia,Daily ICU occupancy,2020-07-02,1
Estonia,Daily ICU occupancy,2020-07-03,1
Estonia,Daily ICU occupancy,2020-07-04,1
Estonia,Daily ICU occupancy,2020-07-05,1
Estonia,Daily ICU occupancy,2020-07-06,1
Estonia,Daily ICU occupancy,2020-07-07,1
Estonia,Daily ICU occupancy,2020-07-08,1
Estonia,Daily ICU occupancy,2020-07-09,2
Estonia,Daily ICU occupancy,2020-07-10,2
Estonia,Daily ICU occupancy,2020-07-11,2
Estonia,Daily ICU occupancy,2020-07-12,2
Estonia,Daily ICU occupancy,2020-07-13,2
Estonia,Daily ICU occupancy,2020-07-14,2
Estonia,Daily ICU occupancy,2020-07-15,2
Estonia,Daily ICU occupancy,2020-07-16,2
Estonia,Daily ICU occupancy,2020-07-17,2
Estonia,Daily ICU occupancy,2020-07-18,2
Estonia,Daily ICU occupancy,2020-07-19,2
Estonia,Daily ICU occupancy,2020-07-20,2
Estonia,Daily ICU occupancy,2020-07-21,2
Estonia,Daily ICU occupancy,2020-07-22,2
Estonia,Daily ICU occupancy,2020-07-23,2
Estonia,Daily ICU occupancy,2020-07-24,1
Estonia,Daily ICU occupancy,2020-07-25,1
Estonia,Daily ICU occupancy,2020-07-26,1
Estonia,Daily ICU occupancy,2020-07-27,1
Estonia,Daily ICU occupancy,2020-07-28,1
Estonia,Daily ICU occupancy,2020-07-29,1
Estonia,Daily ICU occupancy,2020-07-30,1
Estonia,Daily ICU occupancy,2020-07-31,1
Estonia,Daily ICU occupancy,2020-08-01,1
Estonia,Daily ICU occupancy,2020-08-02,1
Estonia,Daily ICU occupancy,2020-08-03,2
Estonia,Daily ICU occupancy,2020-08-04,2
Estonia,Daily ICU occupancy,2020-08-05,1
Estonia,Daily ICU occupancy,2020-08-06,1
Estonia,Daily ICU occupancy,2020-08-07,1
Estonia,Daily ICU occupancy,2020-08-08,2
Estonia,Daily ICU occupancy,2020-08-09,2
Estonia,Daily ICU occupancy,2020-08-10,2
Estonia,Daily ICU occupancy,2020-08-11,2
Estonia,Daily ICU occupancy,2020-08-12,2
Estonia,Daily ICU occupancy,2020-08-13,1
Estonia,Daily ICU occupancy,2020-08-14,1
Estonia,Daily ICU occupancy,2020-08-15,1
Estonia,Daily ICU occupancy,2020-08-16,1
Estonia,Daily ICU occupancy,2020-08-17,1
Estonia,Daily ICU occupancy,2020-08-18,1
Estonia,Daily ICU occupancy,2020-08-19,1
Estonia,Daily ICU occupancy,2020-08-20,0
Estonia,Daily ICU occupancy,2020-08-21,0
Estonia,Daily ICU occupancy,2020-08-22,0
Estonia,Daily ICU occupancy,2020-08-23,0
Estonia,Daily ICU occupancy,2020-08-24,0
Estonia,Daily ICU occupancy,2020-08-25,0
Estonia,Daily ICU occupancy,2020-08-26,0
Estonia,Daily ICU occupancy,2020-08-27,0
Estonia,Daily ICU occupancy,2020-08-28,0
Estonia,Daily ICU occupancy,2020-08-29,0
Estonia,Daily ICU occupancy,2020-08-30,0
Estonia,Daily ICU occupancy,2020-08-31,0
Estonia,Daily ICU occupancy,2020-09-01,0
Estonia,Daily ICU occupancy,2020-09-02,0
Estonia,Daily ICU occupancy,2020-09-03,0
Estonia,Daily ICU occupancy,2020-09-04,0
Estonia,Daily ICU occupancy,2020-09-05,0
Estonia,Daily ICU occupancy,2020-09-06,0
Estonia,Daily ICU occupancy,2020-09-07,0
Estonia,Daily ICU occupancy,2020-09-08,1
Estonia,Daily ICU occupancy,2020-09-09,2
Estonia,Daily ICU occupancy,2020-09-10,2
Estonia,Daily ICU occupancy,2020-09-11,2
Estonia,Daily ICU occupancy,2020-09-12,2
Estonia,Daily ICU occupancy,2020-09-13,2
Estonia,Daily ICU occupancy,2020-09-14,1
Estonia,Daily ICU occupancy,2020-09-15,2
Estonia,Daily ICU occupancy,2020-09-16,4
Estonia,Daily ICU occupancy,2020-09-17,4
Estonia,Daily ICU occupancy,2020-09-18,4
Estonia,Daily ICU occupancy,2020-09-19,5
Estonia,Daily ICU occupancy,2020-09-20,5
Estonia,Daily ICU occupancy,2020-09-21,5
Estonia,Daily ICU occupancy,2020-09-22,3
Estonia,Daily ICU occupancy,2020-09-23,3
Estonia,Daily ICU occupancy,2020-09-24,2
Estonia,Daily ICU occupancy,2020-09-25,1
Estonia,Daily ICU occupancy,2020-09-26,1
