country,indicator,date,value
Iceland,Daily hospital occupancy,2020-03-25,18
Iceland,Daily hospital occupancy,2020-03-26,20
Iceland,Daily hospital occupancy,2020-03-27,20
Iceland,Daily hospital occupancy,2020-03-28,26
Iceland,Daily hospital occupancy,2020-03-29,30
Iceland,Daily hospital occupancy,2020-03-30,37
Iceland,Daily hospital occupancy,2020-03-31,40
Iceland,Daily hospital occupancy,2020-04-01,43
Iceland,Daily hospital occupancy,2020-04-02,44
Iceland,Daily hospital occupancy,2020-04-03,41
Iceland,Daily hospital occupancy,2020-04-04,37
Iceland,Daily hospital occupancy,2020-04-05,36
Iceland,Daily hospital occupancy,2020-04-06,38
Iceland,Daily hospital occupancy,2020-04-07,43
Iceland,Daily hospital occupancy,2020-04-08,40
Iceland,Daily hospital occupancy,2020-04-09,38
Iceland,Daily hospital occupancy,2020-04-10,38
Iceland,Daily hospital occupancy,2020-04-11,40
Iceland,Daily hospital occupancy,2020-04-12,40
Iceland,Daily hospital occupancy,2020-04-13,35
Iceland,Daily hospital occupancy,2020-04-14,31
Iceland,Daily hospital occupancy,2020-04-15,33
Iceland,Daily hospital occupancy,2020-04-16,30
Iceland,Daily hospital occupancy,2020-04-17,27
Iceland,Daily hospital occupancy,2020-04-18,28
Iceland,Daily hospital occupancy,2020-04-19,27
Iceland,Daily hospital occupancy,2020-04-20,21
Iceland,Daily hospital occupancy,2020-04-21,18
Iceland,Daily hospital occupancy,2020-04-22,15
Iceland,Daily hospital occupancy,2020-04-23,15
Iceland,Daily hospital occupancy,2020-04-24,14
Iceland,Daily hospital occupancy,2020-04-25,14
Iceland,Daily hospital occupancy,2020-04-26,13
Iceland,Daily hospital occupancy,2020-04-27,10
Iceland,Daily hospital occupancy,2020-04-28,8
Iceland,Daily hospital occupancy,2020-04-29,6
Iceland,Daily hospital occupancy,2020-04-30,5
Iceland,Daily hospital occupancy,2020-05-01,6
Iceland,Daily hospital occupancy,2020-05-02,6
Iceland,Daily hospital occupancy,2020-05-03,5
Iceland,Daily hospital occupancy,2020-05-04,3
Iceland,Daily hospital occupancy,2020-05-05,3
Iceland,Daily hospital occupancy,2020-05-06,3
Iceland,Daily hospital occupancy,2020-05-07,2
Iceland,Daily hospital occupancy,2020-05-08,2
Iceland,Daily hospital occupancy,2020-05-09,2
Iceland,Daily hospital occupancy,2020-05-10,2
Iceland,Daily hospital occupancy,2020-05-11,2
Iceland,Daily hospital occupancy,2020-05-12,1
Iceland,Daily hospital occupancy,2020-05-13,1
Iceland,Daily hospital occupancy,2020-05-14,0
Iceland,Daily hospital occupancy,2020-05-15,0
Iceland,Daily hospital occupancy,2020-05-16,0
Iceland,Daily hospital occupancy,2020-05-17,0
Iceland,Daily hospital occupancy,2020-05-18,0
Iceland,Daily hospital occupancy,2020-05-19,0
Iceland,Daily hospital occupancy,2020-05-20,0
Iceland,Daily hospital occupancy,2020-05-21,0
Iceland,Daily hospital occupancy,2020-05-22,0
Iceland,Daily hospital occupancy,2020-05-23,0
Iceland,Daily hospital occupancy,2020-05-24,0
Iceland,Daily hospital occupancy,2020-05-25,0
Iceland,Daily hospital occupancy,2020-05-26,0
Iceland,Daily hospital occupancy,2020-05-27,0
Iceland,Daily hospital occupancy,2020-05-28,0
Iceland,Daily hospital occupancy,2020-05-29,0
Iceland,Daily hospital occupancy,2020-05-30,0
Iceland,Daily hospital occupancy,2020-05-31,0
Iceland,Daily hospital occupancy,2020-06-01,0
Iceland,Daily hospital occupancy,2020-06-02,0
Iceland,Daily hospital occupancy,2020-06-03,0
Iceland,Daily hospital occupancy,2020-06-04,0
Iceland,Daily hospital occupancy,2020-06-05,0
Iceland,Daily hospital occupancy,2020-06-06,0
Iceland,Daily hospital occupancy,2020-06-07,0
Iceland,Daily hospital occupancy,2020-06-08,0
Iceland,Daily hospital occupancy,2020-06-09,0
Iceland,Daily hospital occupancy,2020-06-10,0
Iceland,Daily hospital occupancy,2020-06-11,0
Iceland,Daily hospital occupancy,2020-06-12,0
Iceland,Daily hospital occupancy,2020-06-13,0
Iceland,Daily hospital occupancy,2020-06-14,0
Iceland,Daily hospital occupancy,2020-06-15,0
Iceland,Daily hospital occupancy,2020-06-16,0
Iceland,Daily hospital occupancy,2020-06-17,4
Iceland,Daily hospital occupancy,2020-06-18,4
Iceland,Daily hospital occupancy,2020-06-19,5
Iceland,Daily hospital occupancy,2020-06-20,4
Iceland,Daily hospital occupancy,2020-06-21,0
Iceland,Daily hospital occupancy,2020-06-22,0
Iceland,Daily hospital occupancy,2020-06-23,0
Iceland,Daily hospital occupancy,2020-06-24,0
Iceland,Daily hospital occupancy,2020-06-25,0
Iceland,Daily hospital occupancy,2020-06-26,0
Iceland,Daily hospital occupancy,2020-06-27,0
Iceland,Daily hospital occupancy,2020-06-28,0
Iceland,Daily hospital occupancy,2020-06-29,0
Iceland,Daily hospital occupancy,2020-06-30,0
Iceland,Daily hospital occupancy,2020-07-01,0
Iceland,Daily hospital occupancy,2020-07-02,0
Iceland,Daily hospital occupancy,2020-07-03,0
Iceland,Daily hospital occupancy,2020-07-04,0
Iceland,Daily hospital occupancy,2020-07-05,0
Iceland,Daily hospital occupancy,2020-07-06,0
Iceland,Daily hospital occupancy,2020-07-07,0
Iceland,Daily hospital occupancy,2020-07-08,0
Iceland,Daily hospital occupancy,2020-07-09,0
Iceland,Daily hospital occupancy,2020-07-10,0
Iceland,Daily hospital occupancy,2020-07-11,0
Iceland,Daily hospital occupancy,2020-07-12,0
Iceland,Daily hospital occupancy,2020-07-13,0
Iceland,Daily hospital occupancy,2020-07-14,0
Iceland,Daily hospital occupancy,2020-07-15,0
Iceland,Daily hospital occupancy,2020-07-16,0
Iceland,Daily hospital occupancy,2020-07-17,0
Iceland,Daily hospital occupancy,2020-07-18,0
Iceland,Daily hospital occupancy,2020-07-19,0
Iceland,Daily hospital occupancy,2020-07-20,0
Iceland,Daily hospital occupancy,2020-07-21,0
Iceland,Daily hospital occupancy,2020-07-22,0
Iceland,Daily hospital occupancy,2020-07-23,0
Iceland,Daily hospital occupancy,2020-08-04,1
Iceland,Daily hospital occupancy,2020-08-05,1
Iceland,Daily hospital occupancy,2020-08-06,0
Iceland,Daily hospital occupancy,2020-08-07,19
Iceland,Daily hospital occupancy,2020-08-09,2
Iceland,Daily hospital occupancy,2020-08-10,2
Iceland,Daily hospital occupancy,2020-08-11,1
Iceland,Daily hospital occupancy,2020-08-12,1
Iceland,Daily hospital occupancy,2020-08-13,1
Iceland,Daily hospital occupancy,2020-08-14,1
Iceland,Daily hospital occupancy,2020-08-17,1
Iceland,Daily hospital occupancy,2020-08-18,1
Iceland,Daily hospital occupancy,2020-08-19,1
Iceland,Daily hospital occupancy,2020-08-20,1
Iceland,Daily hospital occupancy,2020-08-21,1
Iceland,Daily hospital occupancy,2020-08-22,1
Iceland,Daily hospital occupancy,2020-08-23,1
Iceland,Daily hospital occupancy,2020-08-24,1
Iceland,Daily hospital occupancy,2020-08-25,1
Iceland,Daily hospital occupancy,2020-08-26,0
Iceland,Daily hospital occupancy,2020-08-27,0
Iceland,Daily hospital occupancy,2020-08-28,0
Iceland,Daily hospital occupancy,2020-08-29,0
Iceland,Daily hospital occupancy,2020-08-30,0
Iceland,Daily hospital occupancy,2020-08-31,0
Iceland,Daily hospital occupancy,2020-09-01,0
Iceland,Daily hospital occupancy,2020-09-02,0
Iceland,Daily hospital occupancy,2020-09-03,0
Iceland,Daily hospital occupancy,2020-09-04,0
Iceland,Daily hospital occupancy,2020-09-05,0
Iceland,Daily hospital occupancy,2020-09-06,0
Iceland,Daily hospital occupancy,2020-09-07,1
Iceland,Daily hospital occupancy,2020-09-08,1
Iceland,Daily hospital occupancy,2020-09-09,1
Iceland,Daily hospital occupancy,2020-09-10,1
Iceland,Daily hospital occupancy,2020-09-11,1
Iceland,Daily hospital occupancy,2020-09-12,0
Iceland,Daily hospital occupancy,2020-09-13,0
Iceland,Daily hospital occupancy,2020-09-15,1
Iceland,Daily hospital occupancy,2020-09-16,1
Iceland,Daily hospital occupancy,2020-09-17,2
Iceland,Daily hospital occupancy,2020-09-18,2
Iceland,Daily hospital occupancy,2020-09-19,2
Iceland,Daily hospital occupancy,2020-09-20,2
Iceland,Daily hospital occupancy,2020-09-21,2
Iceland,Daily hospital occupancy,2020-09-22,2
Iceland,Daily hospital occupancy,2020-09-23,1
Iceland,Daily hospital occupancy,2020-09-24,2
Iceland,Daily hospital occupancy,2020-09-25,2
Iceland,Daily hospital occupancy,2020-09-26,4
Iceland,Daily hospital occupancy,2020-09-27,4
Iceland,Daily hospital occupancy,2020-09-28,6
Iceland,Daily hospital occupancy,2020-10-04,15
Iceland,Daily hospital occupancy,2020-10-05,15
Iceland,Daily hospital occupancy,2020-10-06,18
Iceland,Daily hospital occupancy,2020-10-13,24
Iceland,Daily hospital occupancy,2020-10-14,26
Iceland,Daily hospital occupancy,2020-10-15,26
Iceland,Daily hospital occupancy,2020-10-16,26
Iceland,Daily hospital occupancy,2020-10-17,26
Iceland,Daily hospital occupancy,2020-10-18,27
Iceland,Daily hospital occupancy,2020-10-19,25
Iceland,Daily hospital occupancy,2020-10-20,23
Iceland,Daily hospital occupancy,2020-10-21,21
Iceland,Daily hospital occupancy,2020-10-22,18
Iceland,Daily hospital occupancy,2020-10-23,19
Iceland,Daily hospital occupancy,2020-10-25,53
Iceland,Daily hospital occupancy,2020-10-27,58
Iceland,Daily hospital occupancy,2020-10-28,62
Iceland,Daily hospital occupancy,2020-10-29,64
Iceland,Daily hospital occupancy,2020-10-31,67
Iceland,Daily hospital occupancy,2020-11-01,72
Iceland,Daily hospital occupancy,2020-11-02,74
Iceland,Daily hospital occupancy,2020-11-03,71
Iceland,Daily hospital occupancy,2020-11-04,71
Iceland,Daily hospital occupancy,2020-11-05,78
Iceland,Daily hospital occupancy,2020-11-06,78
Iceland,Daily hospital occupancy,2020-11-07,80
Iceland,Daily hospital occupancy,2020-11-08,75
Iceland,Daily hospital occupancy,2020-11-09,70
Iceland,Daily hospital occupancy,2020-11-10,68
Iceland,Daily hospital occupancy,2020-11-11,63
Iceland,Daily hospital occupancy,2020-11-12,61
Iceland,Daily hospital occupancy,2020-11-13,62
Iceland,Daily hospital occupancy,2020-11-14,62
Iceland,Daily hospital occupancy,2020-11-15,59
Iceland,Daily hospital occupancy,2020-11-16,57
Iceland,Daily hospital occupancy,2020-11-17,55
Iceland,Daily hospital occupancy,2020-11-18,52
Iceland,Daily hospital occupancy,2020-11-23,43
Iceland,Daily hospital occupancy,2020-11-24,45
Iceland,Daily hospital occupancy,2020-11-25,45
Iceland,Daily hospital occupancy,2020-11-26,42
Iceland,Daily hospital occupancy,2020-11-27,42
Iceland,Daily hospital occupancy,2020-11-28,42
Iceland,Daily hospital occupancy,2020-11-29,41
Iceland,Daily hospital occupancy,2020-11-30,40
Iceland,Daily hospital occupancy,2020-12-01,39
Iceland,Daily hospital occupancy,2020-12-02,38
Iceland,Daily hospital occupancy,2020-12-03,38
Iceland,Daily hospital occupancy,2020-12-04,38
Iceland,Daily hospital occupancy,2020-12-08,33
Iceland,Daily hospital occupancy,2020-12-09,32
Iceland,Daily hospital occupancy,2020-12-10,33
Iceland,Daily hospital occupancy,2020-12-11,33
Iceland,Daily hospital occupancy,2020-12-12,33
Iceland,Daily hospital occupancy,2020-12-13,33
Iceland,Daily hospital occupancy,2020-12-14,33
Iceland,Daily hospital occupancy,2020-12-15,32
Iceland,Daily hospital occupancy,2020-12-16,33
Iceland,Daily hospital occupancy,2020-12-17,34
Iceland,Daily hospital occupancy,2020-12-18,34
Iceland,Daily hospital occupancy,2020-12-19,34
Iceland,Daily hospital occupancy,2020-12-20,29
Iceland,Daily hospital occupancy,2020-12-21,28
Iceland,Daily hospital occupancy,2020-12-22,24
Iceland,Daily hospital occupancy,2020-12-27,25
Iceland,Daily hospital occupancy,2020-12-28,23
Iceland,Daily hospital occupancy,2020-12-29,23
Iceland,Daily hospital occupancy,2021-01-07,20
Iceland,Daily hospital occupancy,2021-01-08,20
Iceland,Daily hospital occupancy,2021-01-09,20
Iceland,Daily hospital occupancy,2021-01-10,20
Iceland,Daily hospital occupancy,2021-01-11,19
Iceland,Daily hospital occupancy,2021-01-12,19
Iceland,Daily hospital occupancy,2021-01-13,19
Iceland,Daily hospital occupancy,2021-01-14,19
Iceland,Daily hospital occupancy,2021-01-18,20
Iceland,Daily hospital occupancy,2021-01-19,18
Iceland,Daily hospital occupancy,2021-01-24,17
Iceland,Daily hospital occupancy,2021-01-25,16
Iceland,Daily hospital occupancy,2021-01-26,16
Iceland,Daily hospital occupancy,2021-02-03,13
Iceland,Daily hospital occupancy,2021-02-08,13
Iceland,Daily hospital occupancy,2021-02-09,11
Iceland,Daily hospital occupancy,2021-02-14,8
Iceland,Daily hospital occupancy,2021-02-15,8
Iceland,Daily hospital occupancy,2021-02-16,8
Iceland,Daily hospital occupancy,2021-02-18,8
Iceland,Daily hospital occupancy,2021-02-21,7
Iceland,Daily hospital occupancy,2021-03-03,7
Iceland,Daily hospital occupancy,2021-03-07,7
Iceland,Daily hospital occupancy,2021-03-08,6
Iceland,Daily hospital occupancy,2021-03-09,1
Iceland,Daily hospital occupancy,2021-03-14,1
Iceland,Daily hospital occupancy,2021-03-18,2
Iceland,Daily hospital occupancy,2021-03-21,3
Iceland,Daily hospital occupancy,2021-03-25,0
Iceland,Daily hospital occupancy,2021-03-28,1
Iceland,Daily hospital occupancy,2021-03-29,1
Iceland,Daily hospital occupancy,2021-03-30,1
Iceland,Daily hospital occupancy,2021-04-02,1
Iceland,Daily hospital occupancy,2021-04-05,0
Iceland,Daily hospital occupancy,2021-04-06,0
Iceland,Daily hospital occupancy,2021-04-07,0
Iceland,Daily hospital occupancy,2021-04-08,0
Iceland,Daily hospital occupancy,2021-04-11,0
Iceland,Daily hospital occupancy,2021-04-12,1
Iceland,Daily hospital occupancy,2021-04-13,2
Iceland,Daily hospital occupancy,2021-04-14,2
Iceland,Daily hospital occupancy,2021-04-15,3
Iceland,Daily hospital occupancy,2021-04-18,3
Iceland,Daily hospital occupancy,2021-04-19,2
Iceland,Daily hospital occupancy,2021-04-20,3
Iceland,Daily hospital occupancy,2021-04-21,3
Iceland,Daily hospital occupancy,2021-04-25,5
Iceland,Daily hospital occupancy,2021-04-26,4
Iceland,Daily hospital occupancy,2021-04-27,4
Iceland,Daily hospital occupancy,2021-04-28,4
Iceland,Daily hospital occupancy,2021-04-29,4
Iceland,Daily hospital occupancy,2021-05-02,5
Iceland,Daily hospital occupancy,2021-05-03,5
Iceland,Daily hospital occupancy,2021-05-04,5
Iceland,Daily hospital occupancy,2021-05-05,5
Iceland,Daily hospital occupancy,2021-05-06,5
Iceland,Daily hospital occupancy,2021-05-09,2
Iceland,Daily hospital occupancy,2021-05-10,3
Iceland,Daily hospital occupancy,2021-05-11,3
Iceland,Daily hospital occupancy,2021-05-13,4
Iceland,Daily hospital occupancy,2021-05-17,4
Iceland,Daily hospital occupancy,2021-05-18,3
Iceland,Daily hospital occupancy,2021-06-03,2
Iceland,Daily hospital occupancy,2021-06-06,1
Iceland,Daily hospital occupancy,2021-06-07,1
Iceland,Daily hospital occupancy,2021-06-08,1
Iceland,Daily hospital occupancy,2021-06-09,1
Iceland,Daily hospital occupancy,2021-06-10,1
Iceland,Daily hospital occupancy,2021-06-13,1
Iceland,Daily hospital occupancy,2021-06-14,1
Iceland,Daily hospital occupancy,2021-06-17,1
Iceland,Daily hospital occupancy,2021-06-20,1
Iceland,Daily hospital occupancy,2021-06-23,1
Iceland,Daily hospital occupancy,2021-06-27,1
Iceland,Daily hospital occupancy,2021-06-30,1
Iceland,Daily hospital occupancy,2021-07-04,1
Iceland,Daily hospital occupancy,2021-07-07,0
Iceland,Daily hospital occupancy,2021-07-14,0
Iceland,Daily hospital occupancy,2021-07-19,1
Iceland,Daily hospital occupancy,2021-07-20,1
Iceland,Daily hospital occupancy,2021-07-21,1
Iceland,Daily hospital occupancy,2021-07-22,3
Iceland,Daily hospital occupancy,2021-07-23,4
Iceland,Daily hospital occupancy,2021-07-24,4
Iceland,Daily hospital occupancy,2021-07-25,2
Iceland,Daily hospital occupancy,2021-07-26,3
Iceland,Daily hospital occupancy,2021-07-27,8
Iceland,Daily hospital occupancy,2021-07-28,10
Iceland,Daily hospital occupancy,2021-07-29,10
Iceland,Daily hospital occupancy,2021-07-30,10
Iceland,Daily hospital occupancy,2021-07-31,12
Iceland,Daily hospital occupancy,2021-08-01,15
Iceland,Daily hospital occupancy,2021-08-02,16
Iceland,Daily hospital occupancy,2021-08-03,18
Iceland,Daily hospital occupancy,2021-08-04,18
Iceland,Daily hospital occupancy,2021-08-05,21
Iceland,Daily hospital occupancy,2021-08-06,21
Iceland,Daily hospital occupancy,2021-08-07,18
Iceland,Daily hospital occupancy,2021-08-08,24
Iceland,Daily hospital occupancy,2021-08-09,25
Iceland,Daily hospital occupancy,2021-08-10,29
Iceland,Daily hospital occupancy,2021-08-11,27
Iceland,Daily hospital occupancy,2021-08-12,32
Iceland,Daily hospital occupancy,2021-08-13,30
Iceland,Daily hospital occupancy,2021-08-14,30
Iceland,Daily hospital occupancy,2021-08-15,30
Iceland,Daily hospital occupancy,2021-08-16,30
Iceland,Daily hospital occupancy,2021-08-17,25
Iceland,Daily hospital occupancy,2021-08-18,26
Iceland,Daily hospital occupancy,2021-08-19,22
Iceland,Daily hospital occupancy,2021-08-20,22
Iceland,Daily hospital occupancy,2021-08-21,22
Iceland,Daily hospital occupancy,2021-08-22,21
Iceland,Daily hospital occupancy,2021-08-23,22
Iceland,Daily hospital occupancy,2021-08-24,18
Iceland,Daily hospital occupancy,2021-08-25,18
Iceland,Daily hospital occupancy,2021-08-26,14
Iceland,Daily hospital occupancy,2021-08-27,14
Iceland,Daily hospital occupancy,2021-08-28,15
Iceland,Daily hospital occupancy,2021-08-29,14
Iceland,Daily hospital occupancy,2021-08-30,11
Iceland,Daily hospital occupancy,2021-08-31,10
Iceland,Daily hospital occupancy,2021-09-01,10
Iceland,Daily hospital occupancy,2021-09-02,10
Iceland,Daily hospital occupancy,2021-09-03,10
Iceland,Daily hospital occupancy,2021-09-04,9
Iceland,Daily hospital occupancy,2021-09-05,8
Iceland,Daily hospital occupancy,2021-09-06,8
Iceland,Daily hospital occupancy,2021-09-07,7
Iceland,Daily hospital occupancy,2021-09-08,7
Iceland,Daily hospital occupancy,2021-09-09,6
Iceland,Daily hospital occupancy,2021-09-10,6
Iceland,Daily hospital occupancy,2021-09-11,6
Iceland,Daily hospital occupancy,2021-09-12,6
Iceland,Daily hospital occupancy,2021-09-13,6
Iceland,Daily hospital occupancy,2021-09-14,6
Iceland,Daily hospital occupancy,2021-09-15,6
Iceland,Daily hospital occupancy,2021-09-16,9
Iceland,Daily hospital occupancy,2021-09-19,9
Iceland,Daily hospital occupancy,2021-09-20,9
Iceland,Daily hospital occupancy,2021-09-21,7
Iceland,Daily hospital occupancy,2021-09-22,7
Iceland,Daily hospital occupancy,2021-09-23,8
Iceland,Daily hospital occupancy,2021-09-26,9
Iceland,Daily hospital occupancy,2021-09-27,9
Iceland,Daily hospital occupancy,2021-09-28,8
Iceland,Daily hospital occupancy,2021-09-29,8
Iceland,Daily hospital occupancy,2021-09-30,9
Iceland,Daily hospital occupancy,2021-10-03,8
Iceland,Daily hospital occupancy,2021-10-04,8
Iceland,Daily hospital occupancy,2021-10-05,9
Iceland,Daily hospital occupancy,2021-10-06,9
Iceland,Daily hospital occupancy,2021-10-07,8
Iceland,Daily hospital occupancy,2021-10-10,5
Iceland,Daily hospital occupancy,2021-10-11,5
Iceland,Daily hospital occupancy,2021-10-12,4
Iceland,Daily hospital occupancy,2021-10-13,4
Iceland,Daily hospital occupancy,2021-10-14,3
Iceland,Daily hospital occupancy,2021-10-17,7
Iceland,Daily hospital occupancy,2021-10-18,7
Iceland,Daily hospital occupancy,2021-10-19,8
Iceland,Daily hospital occupancy,2021-10-20,8
Iceland,Daily hospital occupancy,2021-10-21,7
Iceland,Daily hospital occupancy,2021-10-24,7
Iceland,Daily hospital occupancy,2021-10-25,7
Iceland,Daily hospital occupancy,2021-10-26,13
Iceland,Daily hospital occupancy,2021-10-27,13
Iceland,Daily hospital occupancy,2021-10-31,13
Iceland,Daily hospital occupancy,2021-11-01,13
Iceland,Daily hospital occupancy,2021-11-02,17
Iceland,Daily hospital occupancy,2021-11-03,17
Iceland,Daily hospital occupancy,2021-11-04,16
Iceland,Daily hospital occupancy,2021-11-07,18
Iceland,Daily hospital occupancy,2021-11-08,18
Iceland,Daily hospital occupancy,2021-11-09,18
Iceland,Daily hospital occupancy,2021-11-10,18
Iceland,Daily hospital occupancy,2021-11-11,20
Iceland,Daily hospital occupancy,2021-11-14,25
Iceland,Daily hospital occupancy,2021-11-15,25
Iceland,Daily hospital occupancy,2021-11-16,21
Iceland,Daily hospital occupancy,2021-11-17,20
Iceland,Daily hospital occupancy,2021-11-18,25
Iceland,Daily hospital occupancy,2021-11-21,24
Iceland,Daily hospital occupancy,2021-11-22,24
Iceland,Daily hospital occupancy,2021-11-23,19
Iceland,Daily hospital occupancy,2021-11-24,19
Iceland,Daily hospital occupancy,2021-11-25,21
Iceland,Daily hospital occupancy,2021-11-29,19
Iceland,Daily hospital occupancy,2021-11-30,19
Iceland,Daily hospital occupancy,2021-12-01,22
Iceland,Daily hospital occupancy,2021-12-02,22
Iceland,Daily hospital occupancy,2021-12-03,23
Iceland,Daily hospital occupancy,2021-12-04,23
Iceland,Daily hospital occupancy,2021-12-05,23
Iceland,Daily hospital occupancy,2021-12-06,24
Iceland,Daily hospital occupancy,2021-12-07,24
Iceland,Daily hospital occupancy,2021-12-08,21
Iceland,Daily hospital occupancy,2021-12-09,21
Iceland,Daily hospital occupancy,2021-12-10,17
Iceland,Daily hospital occupancy,2021-12-11,17
Iceland,Daily hospital occupancy,2021-12-12,17
Iceland,Weekly new hospital admissions per 100k,2020-02-09,0
Iceland,Weekly new hospital admissions per 100k,2020-10-04,4.39398682902448
Iceland,Weekly new hospital admissions per 100k,2020-10-11,6.31635606672269
Iceland,Weekly new hospital admissions per 100k,2020-10-18,4.66861100583851
Iceland,Weekly new hospital admissions per 100k,2020-10-25,14.5550813711436
Iceland,Weekly new hospital admissions per 100k,2020-11-01,7.41485277397881
Iceland,Weekly new hospital admissions per 100k,2020-11-08,6.04173188990866
Iceland,Weekly new hospital admissions per 100k,2020-11-15,2.7462417681403
Iceland,Weekly new hospital admissions per 100k,2020-11-22,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2020-11-29,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2020-12-06,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2020-12-13,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2020-12-20,0.82387253044209
Iceland,Weekly new hospital admissions per 100k,2021-01-03,0
Iceland,Weekly new hospital admissions per 100k,2021-01-10,0
Iceland,Weekly new hospital admissions per 100k,2021-01-17,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-01-24,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2021-01-31,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-02-07,0.54924835362806
Iceland,Weekly new hospital admissions per 100k,2021-02-14,0
Iceland,Weekly new hospital admissions per 100k,2021-02-21,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-02-28,0
Iceland,Weekly new hospital admissions per 100k,2021-03-07,0
Iceland,Weekly new hospital admissions per 100k,2021-03-14,0
Iceland,Weekly new hospital admissions per 100k,2021-03-21,0.82387253044209
Iceland,Weekly new hospital admissions per 100k,2021-03-28,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-04-04,0
Iceland,Weekly new hospital admissions per 100k,2021-04-11,0
Iceland,Weekly new hospital admissions per 100k,2021-04-18,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-04-25,1.37312088407015
Iceland,Weekly new hospital admissions per 100k,2021-05-02,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2021-05-09,0.54924835362806
Iceland,Weekly new hospital admissions per 100k,2021-05-16,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-05-23,0
Iceland,Weekly new hospital admissions per 100k,2021-05-30,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-06-06,0
Iceland,Weekly new hospital admissions per 100k,2021-06-13,0
Iceland,Weekly new hospital admissions per 100k,2021-06-20,0
Iceland,Weekly new hospital admissions per 100k,2021-06-27,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-07-04,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-07-11,0
Iceland,Weekly new hospital admissions per 100k,2021-07-18,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-07-25,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2021-08-01,4.11936265221045
Iceland,Weekly new hospital admissions per 100k,2021-08-08,7.68947695079284
Iceland,Weekly new hospital admissions per 100k,2021-08-15,4.11936265221045
Iceland,Weekly new hospital admissions per 100k,2021-08-22,2.47161759132627
Iceland,Weekly new hospital admissions per 100k,2021-08-29,2.47161759132627
Iceland,Weekly new hospital admissions per 100k,2021-09-05,0.27462417681403
Iceland,Weekly new hospital admissions per 100k,2021-09-12,1.37312088407015
Iceland,Weekly new hospital admissions per 100k,2021-09-19,2.47161759132627
Iceland,Weekly new hospital admissions per 100k,2021-09-26,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2021-10-03,0.82387253044209
Iceland,Weekly new hospital admissions per 100k,2021-10-10,1.09849670725612
Iceland,Weekly new hospital admissions per 100k,2021-10-17,1.64774506088418
Iceland,Weekly new hospital admissions per 100k,2021-10-24,1.92236923769821
Iceland,Weekly new hospital admissions per 100k,2021-10-31,4.94323518265254
Iceland,Weekly new hospital admissions per 100k,2021-11-07,4.11936265221045
Iceland,Weekly new hospital admissions per 100k,2021-11-14,4.11936265221045
Iceland,Weekly new hospital admissions per 100k,2021-11-21,4.66861100583851
Iceland,Weekly new hospital admissions per 100k,2021-11-28,2.19699341451224
Iceland,Weekly new hospital admissions per 100k,2021-12-05,3.57011429858239
Iceland,Weekly new hospital admissions per 100k,2021-12-12,1.92236923769821
Iceland,Weekly new ICU admissions per 100k,2021-02-28,0
Iceland,Weekly new ICU admissions per 100k,2021-03-07,0
Iceland,Weekly new ICU admissions per 100k,2021-03-14,0
Iceland,Weekly new ICU admissions per 100k,2021-03-21,0
Iceland,Weekly new ICU admissions per 100k,2021-03-28,0
Iceland,Weekly new ICU admissions per 100k,2021-04-04,0
Iceland,Weekly new ICU admissions per 100k,2021-04-11,0
Iceland,Weekly new ICU admissions per 100k,2021-04-18,0.27462417681403
Iceland,Weekly new ICU admissions per 100k,2021-04-25,0
Iceland,Weekly new ICU admissions per 100k,2021-05-02,0
Iceland,Weekly new ICU admissions per 100k,2021-05-09,0.54924835362806
Iceland,Weekly new ICU admissions per 100k,2021-05-16,0
Iceland,Weekly new ICU admissions per 100k,2021-05-23,0
Iceland,Weekly new ICU admissions per 100k,2021-05-30,0
Iceland,Weekly new ICU admissions per 100k,2021-06-06,0
Iceland,Weekly new ICU admissions per 100k,2021-06-13,0
Iceland,Weekly new ICU admissions per 100k,2021-06-20,0
Iceland,Weekly new ICU admissions per 100k,2021-06-27,0
Iceland,Weekly new ICU admissions per 100k,2021-07-04,0
Iceland,Weekly new ICU admissions per 100k,2021-07-11,0
Iceland,Weekly new ICU admissions per 100k,2021-07-18,0
Iceland,Weekly new ICU admissions per 100k,2021-07-25,0
Iceland,Weekly new ICU admissions per 100k,2021-08-01,0.27462417681403
Iceland,Weekly new ICU admissions per 100k,2021-08-08,0.27462417681403
Iceland,Weekly new ICU admissions per 100k,2021-08-15,1.37312088407015
